Brnd_Name,Gnrc_Name,Tot_Spndng_2019,Tot_Spndng_2023,Avg_Spnd_Per_Clm_2023
Nafcillin Sodium,Nafcillin Sodium,267112.85,25995.19,553.0891489
Nafcillin Sodium,Nafcillin Sodium,19361.42,10.50429293,
Nafcillin Sodium,Nafcillin Sodium,239279.72,293822.76,763.176
Nafcillin Sodium,Nafcillin Sodium,82430.04,71929.44,376.5939267
Nafcillin Sodium,Nafcillin Sodium,460661.18,269038.79,415.1833179
Nafcillin Sodium,Nafcillin Sodium,116379.05,171022.09,662.8763178
Nafcillin Sodium,Nafcillin Sodium,357118.39,239044.16,783.7513443
Naftifine HCl,Naftifine HCl,627767.56,851523.75,288.0662212
Naftifine HCl,Naftifine HCl,267276.92,,
Naftifine HCl,Naftifine HCl,311740.35,526775.35,345.2000983
Naftifine HCl,Naftifine HCl,316027.21,57941.89,320.1209392
Naftin,Naftifine HCl,228874.94,290234.36,525.7868841
Naftin,Naftifine HCl,228874.94,290234.36,525.7868841
Naglazyme,Galsulfase,19937957.47,22594015.29,32887.94074
Naglazyme,Galsulfase,19937957.47,22594015.29,32887.94074
Nalbuphine HCl,Nalbuphine HCl,592765.52,284857.5,56.00815965
Nalbuphine HCl,Nalbuphine HCl,552292.06,254262.59,52.51189385
Nalbuphine HCl,Nalbuphine HCl,40473.46,30594.91,125.3889754
Nalocet,Oxycodone HCl/Acetaminophen,546658.18,0.073630461,
Nalocet,Oxycodone HCl/Acetaminophen,546658.18,0.073630461,
Naloxone HCl*,Naloxone HCl,2533389.01,58908403.64,81.11915191
Naloxone HCl*,Naloxone HCl,182429.59,295586.18,149.5881478
Naloxone HCl*,Naloxone HCl,10085.21,,
Naloxone HCl*,Naloxone HCl,38907.29,156202.07,41.709498
Naloxone HCl*,Naloxone HCl,2044865.73,,
Naloxone HCl*,Naloxone HCl,69313.12,,
Naloxone HCl*,Naloxone HCl,103109.16,125772.47,242.8039961
Naloxone HCl*,Naloxone HCl,404543.4,746426.44,176.9621717
Naloxone HCl*,Naloxone HCl,14256.41,-0.29915241,
Naloxone HCl*,Naloxone HCl,908717.26,882168.46,120.0229197
Naloxone HCl*,Naloxone HCl,624688.59,263851.28,75.62375466
Naloxone HCl*,Naloxone HCl,148741.51,12756.78,1159.707273
Naloxone HCl*,Naloxone HCl,51205.25,-0.800663033,
Naloxone HCl*,Naloxone HCl,27695.69,,
Naloxone HCl*,Naloxone HCl,14431.43,1.070665737,
Naloxone HCl*,Naloxone HCl,17988.51,0.735914132,
Naloxone HCl*,Naloxone HCl,15910.46,,
Naloxone HCl*,Naloxone HCl,5531.35,0.046300422,
Naloxone HCl*,Naloxone HCl,22275.29,-0.44698713,
Naloxone HCl*,Naloxone HCl,48771.67,24429.98,31.08139949
Naltrexone HCl,Naltrexone HCl,11708234.81,20114947.09,29.28306468
Naltrexone HCl,Naltrexone HCl,4323.78,-0.023410768,
Naltrexone HCl,Naltrexone HCl,955882.1,1032604.27,31.82924203
Naltrexone HCl,Naltrexone HCl,1089623.43,3326991.15,27.96166838
Naltrexone HCl,Naltrexone HCl,5262608.29,9317820.61,29.48612091
Naltrexone HCl,Naltrexone HCl,3044.41,1709.04,29.9831579
Naltrexone HCl,Naltrexone HCl,6149.61,24807.4,68.71855956
Naltrexone HCl,Naltrexone HCl,1745.38,-0.833444127,
Naltrexone HCl,Naltrexone HCl,2087.55,,
Naltrexone HCl,Naltrexone HCl,8091.58,,
Naltrexone HCl,Naltrexone HCl,10259.5,108841.65,163.4259009
Naltrexone HCl,Naltrexone HCl,4376343.69,6103575.64,28.24382651
Namenda,Memantine HCl,243895.39,31239.34,309.300396
Namenda,Memantine HCl,199790.35,26842.58,344.135641
Namenda,Memantine HCl,44105.04,4396.76,191.1634783
Namenda XR,Memantine HCl,842330.25,40833.21,530.3014286
Namenda XR,Memantine HCl,842330.25,40833.21,530.3014286
Namzaric,Memantine HCl/Donepezil HCl,2100363.26,1489876.63,611.3568445
Namzaric,Memantine HCl/Donepezil HCl,2100363.26,1489876.63,611.3568445
Naproxen,Naproxen,32979788.14,36044720.23,11.29126818
Naproxen,Naproxen,5209.2,1271443.74,333.7998792
Naproxen,Naproxen,8865.72,3191786.89,132.3130162
Naproxen,Naproxen,66.71,11.02008217,
Naproxen,Naproxen,847550.62,130230.9,8.48133507
Naproxen,Naproxen,189595.39,190811.14,20.78326326
Naproxen,Naproxen,560237.52,0.127075096,
Naproxen,Naproxen,235786.43,,
Naproxen,Naproxen,5009951,8840.59,285.1803226
Naproxen,Naproxen,358449.78,,
Naproxen,Naproxen,14536.02,15718.26,12.83123265
Naproxen,Naproxen,134354.12,,
Naproxen,Naproxen,14065690.26,10435186.3,9.18035966
Naproxen,Naproxen,299039.56,51103.18,42.69271512
Naproxen,Naproxen,1944487.95,3012.28,50.20466667
Naproxen,Naproxen,82011.1,,
Naproxen,Naproxen,3035.09,63270.49,245.2344574
Naproxen,Naproxen,494048.68,466238.12,176.0053303
Naproxen,Naproxen,984.6,1620093.8,8.573784789
Naproxen,Naproxen,10037843.45,11691959.42,9.521279156
Naproxen,Naproxen,58883.89,41297.57,42.75110766
Naproxen,Naproxen,11966.05,-0.437836331,
Naproxen Sodium,Naproxen Sodium,6835272.35,1759287.27,22.65429537
Naproxen Sodium,Naproxen Sodium,242198.35,3565.17,23.00109677
Naproxen Sodium,Naproxen Sodium,328.78,,
Naproxen Sodium,Naproxen Sodium,116983.52,-0.148621913,
Naproxen Sodium,Naproxen Sodium,1175348.31,278292.86,22.11481723
Naproxen Sodium,Naproxen Sodium,1579020.51,391975.7,20.64768753
Naproxen Sodium,Naproxen Sodium,2759855.68,226277.74,21.7344866
Naproxen Sodium,Naproxen Sodium,1078849.5,371236.64,24.18164669
Naproxen Sodium Cr,Naproxen Sodium,4534875,1201547.4,470.8257837
Naproxen Sodium Cr,Naproxen Sodium,4534875,1201547.4,470.8257837
Naproxen Sodium ER,Naproxen Sodium,19306.59,,
Naproxen Sodium ER,Naproxen Sodium,19306.59,,
Naproxen-Esomeprazole Mag,Naproxen/Esomeprazole Mag,2025299.49,-0.13063293,
Naproxen-Esomeprazole Mag,Naproxen/Esomeprazole Mag,3112797.96,,
Naproxen-Esomeprazole Mag,Naproxen/Esomeprazole Mag,1277313.46,-0.575419549,
Naproxen-Esomeprazole Mag,Naproxen/Esomeprazole Mag,747986.03,-0.10771484,
Naproxen-Esomeprazole Mag,Naproxen/Esomeprazole Mag,357012.67,,
Naratriptan HCl,Naratriptan HCl,987179.27,1174249.42,19.61888995
Naratriptan HCl,Naratriptan HCl,419.64,,
Naratriptan HCl,Naratriptan HCl,212541.03,138807.74,20.83887404
Naratriptan HCl,Naratriptan HCl,67313.73,,
Naratriptan HCl,Naratriptan HCl,774218.6,833088.78,19.4478787
Narcan*,Naloxone HCl,47320042.86,18158219.19,129.2952093
Narcan*,Naloxone HCl,0,,
Narcan*,Naloxone HCl,47320042.86,18158219.19,129.3062579
Nardil,Phenelzine Sulfate,32788.9,16963.65,302.9223214
Nardil,Phenelzine Sulfate,32788.9,16963.65,302.9223214
Naropin,Ropivacaine HCl/PF,10782703.57,14102135.29,438.976974
Naropin,Ropivacaine HCl/PF,821650.6,2000364.67,912.1589923
Naropin,Ropivacaine HCl/PF,133120.42,987135.75,478.959607
Naropin,Ropivacaine HCl/PF,6579592.95,7468248.67,323.4968669
Naropin,Ropivacaine HCl/PF,3248339.6,3646386.2,762.0451829
Nascobal,Cyanocobalamin (Vitamin B-12),12018034.65,14281391.85,770.0524021
Nascobal,Cyanocobalamin (Vitamin B-12),12018034.65,14281391.85,770.0524021
Natacyn,Natamycin,10249.38,,
Natacyn,Natamycin,10249.38,,
Natazia,Estradiol Valerate/Dienogest,1398329.56,2385389.76,360.8759092
Natazia,Estradiol Valerate/Dienogest,1398329.56,2385389.76,360.8759092
Nateglinide,Nateglinide,1395641.03,729143.41,40.80036987
Nateglinide,Nateglinide,766263.9,380107.31,43.0228987
Nateglinide,Nateglinide,1127.44,,
Nateglinide,Nateglinide,62773.37,,
Nateglinide,Nateglinide,396090.83,23225.08,38.77308848
Nateglinide,Nateglinide,49961.75,-0.031397736,
Nateglinide,Nateglinide,205305.56,50652.38,35.00510021
Nateglinide,Nateglinide,530.08,162.4436164,
Nateglinide,Nateglinide,27450.66,5812.18,33.21245714
Natesto,Testosterone,74837.09,,
Natesto,Testosterone,74837.09,,
Natroba,Spinosad,46982845.88,50371121.61,277.4687482
Natroba,Spinosad,46982845.88,50371121.61,277.4687482
Natural Fiber Powder,Psyllium Seed (With Sugar),3852.29,10367.7,13.29192308
Natural Fiber Powder,Psyllium Seed (With Sugar),3852.29,10367.7,13.29192308
Navelbine,Vinorelbine Tartrate,444873.04,651.83,43.45533333
Navelbine,Vinorelbine Tartrate,444873.04,651.83,43.45533333
Nayzilam,Midazolam,153600.65,63390783.73,803.6560731
Nayzilam,Midazolam,153600.65,63390783.73,803.6560731
Nebivolol HCl,Nebivolol HCl,719367.56,,
Nebivolol HCl,Nebivolol HCl,111316.48,,
Nebivolol HCl,Nebivolol HCl,6925.91,,
Nebivolol HCl,Nebivolol HCl,4838.85,,
Nebivolol HCl,Nebivolol HCl,1608.76,,
Nebivolol HCl,Nebivolol HCl,844.09,,
Nebivolol HCl,Nebivolol HCl,173945.16,,
Nebivolol HCl,Nebivolol HCl,195830.95,,
Nebivolol HCl,Nebivolol HCl,196532.46,,
Nebivolol HCl,Nebivolol HCl,235964.7,,
Nebupent,Pentamidine Isethionate,541620.79,87261.7,140.9720517
Nebupent,Pentamidine Isethionate,541620.79,87261.7,140.9720517
Necon,Norethindrone-Ethin. Estradiol,353917.72,38980.21,37.37316395
Necon,Norethindrone-Ethin. Estradiol,353917.72,38457.6,37.48304094
Necon,Norethindrone-Ethin. Estradiol,522.61,,
Nefazodone HCl,Nefazodone HCl,703995.56,142306.91,96.54471506
Nefazodone HCl,Nefazodone HCl,703995.56,142306.91,96.54471506
Nelarabine,Nelarabine,932317.91,,
Nelarabine,Nelarabine,64314.65,,
Nelarabine,Nelarabine,932317.91,,
Nelarabine,Nelarabine,85553.92,,
Nelarabine,Nelarabine,481866.64,,
Nembutal Sodium,Pentobarbital Sodium,5321.24,,
Nembutal Sodium,Pentobarbital Sodium,5321.24,,
Neo-Polycin,Neomycin/Bacitracin/Polymyxinb,85624.56,5954.92,220.5525926
Neo-Polycin,Neomycin/Bacitracin/Polymyxinb,85624.56,5954.92,220.5525926
Neo-Polycin HC,Neomycin/Bacit/P-Myx/Hydrocort,25597.25,834.11,7.943904762
Neo-Polycin HC,Neomycin/Bacit/P-Myx/Hydrocort,25597.25,834.11,7.943904762
Neo-Synalar,Neomycin Sulfate/Fluocinolone,81503.69,579042.88,880.0043769
Neo-Synalar,Neomycin Sulfate/Fluocinolone,81503.69,579042.88,880.0043769
Neo-Synephrine 12 Hour,Oxymetazoline HCl,0,,
Neo-Synephrine 12 Hour,Oxymetazoline HCl,0,,
Neo-Synephrine*,Phenylephrine HCl,54.53,11.21934712,
Neo-Synephrine*,Phenylephrine HCl,54.53,-0.994346776,
Neo-Synephrine*,Phenylephrine HCl,0,-0.994566273,
Neomycin Sulfate,Neomycin Sulfate,263082.07,233194.58,15.94710935
Neomycin Sulfate,Neomycin Sulfate,6638.08,602.64,16.28756757
Neomycin Sulfate,Neomycin Sulfate,231534.47,222901.62,15.32075194
Neomycin Sulfate,Neomycin Sulfate,24909.52,9690.32,261.9005405
Neomycin-Bacitracin-Poly-HC,Neomycin/Bacit/P-Myx/Hydrocort,123745.99,77739.43,35.77516337
Neomycin-Bacitracin-Poly-HC,Neomycin/Bacit/P-Myx/Hydrocort,123745.99,77739.43,35.77516337
Neomycin-Bacitracin-Polymyxin,Neomycin/Bacitracin/Polymyxinb,92748.69,160909.86,33.11583865
Neomycin-Bacitracin-Polymyxin,Neomycin/Bacitracin/Polymyxinb,517.27,,
Neomycin-Bacitracin-Polymyxin,Neomycin/Bacitracin/Polymyxinb,92231.42,90654.34,32.9892067
Neomycin-Bacitracin-Polymyxin,Neomycin/Bacitracin/Polymyxinb,559.45,0.127970601,
Neomycin-Polymyxin B,Neomycin Sulf/Polymyxin B Sulf,134010.9,91380.93,98.47082974
Neomycin-Polymyxin B,Neomycin Sulf/Polymyxin B Sulf,134010.9,91380.93,98.47082974
Neomycin-Polymyxin-Dexameth,Neomycin/Polymyxin B/Dexametha,5144600.03,8269708.9,19.1483853
Neomycin-Polymyxin-Dexameth,Neomycin/Polymyxin B/Dexametha,2797138.92,3456588.54,19.22291976
Neomycin-Polymyxin-Dexameth,Neomycin/Polymyxin B/Dexametha,404264.66,39915.72,24.53332514
Neomycin-Polymyxin-Dexameth,Neomycin/Polymyxin B/Dexametha,155459.89,63871.98,2554.8792
Neomycin-Polymyxin-Dexameth,Neomycin/Polymyxin B/Dexametha,1787736.56,4709332.66,18.80671331
Neomycin-Polymyxin-Gramicidin,Neomycin/Polymyxn B/Gramicidin,213472.91,163433.49,49.06439207
Neomycin-Polymyxin-Gramicidin,Neomycin/Polymyxn B/Gramicidin,213472.91,163433.49,49.06439207
Neomycin-Polymyxin-HC*,Neomycin/Polymyxin B/Hydrocort,16440870.61,16603362.21,59.02032664
Neomycin-Polymyxin-HC*,Neomycin/Polymyxin B/Hydrocort,6790939.31,4285865.3,64.59675197
Neomycin-Polymyxin-HC*,Neomycin/Polymyxin B/Hydrocort,67838.67,-0.05464102,
Neomycin-Polymyxin-HC*,Neomycin/Polymyxin B/Hydrocort,9649931.3,8993233.53,57.82909275
Neomycin-Polymyxin-Hydrocort,Neomycin/Polymyxin B/Hydrocort,16179378.45,15277280.4,54.90763381
Neomycin-Polymyxin-Hydrocort,Neomycin/Polymyxin B/Hydrocort,6113162.39,7756313.23,56.38945561
Neomycin-Polymyxin-Hydrocort,Neomycin/Polymyxin B/Hydrocort,10066216.06,7520967.17,53.45886379
Neoral,"Cyclosporine, Modified",1739737.66,1070666.45,492.0342142
Neoral,"Cyclosporine, Modified",1739737.66,1070666.45,492.0342142
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,6234005.75,4805179.41,246.2679074
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,77.54,0.460412608,
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,283.33,,
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,1003722.21,1120496.35,236.4415172
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,15401.63,,
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,1684.56,,
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,1426572.58,781148.05,297.1274439
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,19391.26,,
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,2266327.26,1352787.1,366.1128823
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,30046.65,194515.82,195.297008
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,19607.06,4.611583426,
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,149.59,,
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,888.42,,
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,141132.36,105592.2,179.5785714
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,447269.6,426351.26,326.2060138
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,38831.91,304788.91,522.7940137
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,595.56,82423.52,110.1918717
Neostigmine Methylsulfate*,Neostigmine Methylsulfate,879507.62,54120.49,721.6065333
Nephplex Rx,B Comp No3/Folic/C/Biotin/Zinc,802466.59,856293.47,11.09820973
Nephplex Rx,B Comp No3/Folic/C/Biotin/Zinc,802466.59,856293.47,11.09820973
Nephro-Vite,Folic Acid/Vit B Complex And C,1494.58,3315.62,9.897373134
Nephro-Vite,Folic Acid/Vit B Complex And C,1494.58,3315.62,9.897373134
Nephron Fa,Vit B Comp C No.24/Iron/Folic,4760.66,8801.13,20.70854118
Nephron Fa,Vit B Comp C No.24/Iron/Folic,4760.66,8801.13,20.70854118
Nephronex,B Complex C No.10/Folic Acid,243.48,177.34,8.867
Nephronex,B Complex C No.10/Folic Acid,243.48,177.34,8.867
Nerlynx,Neratinib Maleate,34870825.52,31803664.09,17350.6078
Nerlynx,Neratinib Maleate,34870825.52,31803664.09,17350.6078
Nesacaine,Chloroprocaine HCl,62765.82,64315.92,159.1978218
Nesacaine,Chloroprocaine HCl,62765.82,64315.92,159.1978218
Nesacaine-MPF,Chloroprocaine HCl/PF,55901.27,48231.52,136.2472316
Nesacaine-MPF,Chloroprocaine HCl/PF,55901.27,48231.52,136.2472316
Nesina,Alogliptin Benzoate,1688286.02,10849401.85,584.2749663
Nesina,Alogliptin Benzoate,1688286.02,10849401.85,584.2749663
Nestabs,Prenatal Vit86/Iron/Folic Acid,1483668.14,262110.5,82.5804978
Nestabs,Prenatal Vit86/Iron/Folic Acid,1483668.14,262110.5,82.5804978
Nestabs DHA,Prenatal 87/Iron Bis/Folic/DHA,125255.23,234443,218.6968284
Nestabs DHA,Prenatal 87/Iron Bis/Folic/DHA,125255.23,234443,218.6968284
Nestabs One,Multivit No.42/Iron/Folate/DHA,17359.93,72307.8,243.4606061
Nestabs One,Multivit No.42/Iron/Folate/DHA,17359.93,72307.8,243.4606061
Netspot,Kit For Prep Of Ga 68/Dotatate,44310.8,589979.53,2084.733322
Netspot,Kit For Prep Of Ga 68/Dotatate,44310.8,589979.53,2084.733322
Neuac,Clindamycin Phos/Benzoyl Perox,5507.19,,
Neuac,Clindamycin Phos/Benzoyl Perox,5507.19,,
Neulasta,PEGfilgrastim,115050831.2,33201631.92,3628.593653
Neulasta,PEGfilgrastim,115050831.2,33201631.92,3628.593653
Neulasta Onpro,PEGfilgrastim,181172962.9,47602680.36,2451.345608
Neulasta Onpro,PEGfilgrastim,181172962.9,47602680.36,2451.345608
Neupogen,Filgrastim,41028004.76,32050128.74,2019.414576
Neupogen,Filgrastim,41028004.76,32050128.74,2019.414576
Neupro,Rotigotine,3865923.07,4995664.94,858.6567446
Neupro,Rotigotine,3865923.07,4995664.94,858.6567446
Neurontin,Gabapentin,3207771.43,3818414.8,688.2506849
Neurontin,Gabapentin,399901.93,191.18,4.902051282
Neurontin,Gabapentin,2807869.5,3818223.62,693.0883318
Nevanac,Nepafenac,444974.95,151575.69,369.6968049
Nevanac,Nepafenac,125120.33,,
Nevanac,Nepafenac,444974.95,26455.36,343.5761039
Nevirapine,Nevirapine,96069.9,92782.74,60.0535534
Nevirapine,Nevirapine,59429.15,67293.79,100.5886248
Nevirapine,Nevirapine,29046.15,11892.42,25.90941177
Nevirapine,Nevirapine,7594.6,5668.91,31.31994475
Nevirapine,Nevirapine,3082.01,,
Nevirapine ER,Nevirapine,402903.21,283963.3,187.4345215
Nevirapine ER,Nevirapine,357749.04,233962.5,187.6202887
Nevirapine ER,Nevirapine,45154.17,50000.8,186.5701493
Nexavar,Sorafenib Tosylate,44698593.31,5273814.59,12321.99671
Nexavar,Sorafenib Tosylate,44698593.31,5273814.59,12321.99671
Nexium,Esomeprazole Magnesium,59852974.13,43644475.83,327.9911911
Nexium,Esomeprazole Magnesium,59852974.13,43644475.83,327.9911911
Nexium I.V.,Esomeprazole Sodium,50049,26442.68,6.120990741
Nexium I.V.,Esomeprazole Sodium,50049,26442.68,6.120990741
Nexletol,Bempedoic Acid,189134.04,0.108860331,
Nexletol,Bempedoic Acid,189134.04,0.034361937,
Nexlizet,Bempedoic Acid/Ezetimibe,124256.63,0.10677339,
Nexlizet,Bempedoic Acid/Ezetimibe,124256.63,0.03331737,
Nexplanon,Etonogestrel,156128130,185359782.5,1070.558917
Nexplanon,Etonogestrel,15709161.49,,
Nexplanon,Etonogestrel,156128130,32962304.4,1034.468504
Nexterone,"Amiodarone In Dextrose,Iso-Osm",108086.78,315118.3,289.3648301
Nexterone,"Amiodarone In Dextrose,Iso-Osm",108086.78,315118.3,289.3648301
Nextstellis,Drospirenone/Estetrol,233840.13,,
Nextstellis,Drospirenone/Estetrol,233840.13,,
Nexviazyme,Avalglucosidase Alfa-Ngpt,699985.37,,
Nexviazyme,Avalglucosidase Alfa-Ngpt,699985.37,,
Ngenla,Somatrogon-Ghla,129189.56,,
Ngenla,Somatrogon-Ghla,129189.56,,
Niacin,Niacin,7607.73,1383.13,3.963123209
Niacin,Niacin,2879.58,365.6,3.515384615
Niacin,Niacin,4728.15,1017.53,4.153183674
Niacin ER,Niacin,2021602.83,534545.88,25.96017095
Niacin ER,Niacin,611654.16,167990.54,23.66397239
Niacin ER,Niacin,397763.6,2176.13,17.54943548
Niacin ER,Niacin,33846.71,2713.02,43.06380952
Niacin ER,Niacin,322519.21,157902.06,25.69602278
Niacin ER,Niacin,417586.81,174430.62,28.73651071
Niacin ER,Niacin,238232.34,27618.91,27.34545545
Niacin ER,Niacin,1714.6,,
Nicardipine HCl*,Nicardipine HCl,402804.19,914120.44,588.6158661
Nicardipine HCl*,Nicardipine HCl,190484.24,309204.83,624.6562222
Nicardipine HCl*,Nicardipine HCl,52405.39,,
Nicardipine HCl*,Nicardipine HCl,4626,,
Nicardipine HCl*,Nicardipine HCl,1872.63,,
Nicardipine HCl*,Nicardipine HCl,150960.74,217011.7,623.5968391
Nicardipine HCl*,Nicardipine HCl,86787.4,,
Nicardipine HCl*,Nicardipine HCl,61359.21,74808.31,1700.188864
Nicardipine HCl*,Nicardipine HCl,15180.62,2.135850605,
Nicardipine HCl*,Nicardipine HCl,15214.2,,
Nicardipine HCl-0.9% NaCl,"Nicardipine In NaCl, Iso-Osm",20252.61,0.264326844,
Nicardipine HCl-0.9% NaCl,"Nicardipine In NaCl, Iso-Osm",20252.61,0.264326844,
Nicotinamide,Lmefolate/B3/Copp/Zn/Sel/Chrom,2642.68,,
Nicotinamide,Lmefolate/B3/Copp/Zn/Sel/Chrom,2642.68,,
Nicotine Lozenge,Nicotine Polacrilex,1864.79,0.194669333,
Nicotine Lozenge,Nicotine Polacrilex,1864.79,0.194669333,
Nicotine Patch,Nicotine,10986.74,814502.4,913.1192825
Nicotine Patch,Nicotine,10986.74,814502.4,913.1192825
Nicotrol,Nicotine,12293003.09,12141480.62,522.5963337
Nicotrol,Nicotine,12293003.09,12141480.62,522.5963337
Nicotrol Ns,Nicotine,1410822.87,1773172.55,540.2719531
Nicotrol Ns,Nicotine,1410822.87,1773172.55,540.2719531
Nifedical XL,Nifedipine,14613.56,,
Nifedical XL,Nifedipine,14613.56,,
Nifedipine,Nifedipine,1741895.89,1144810.53,43.77525734
Nifedipine,Nifedipine,564517.94,13098.89,27.75188559
Nifedipine,Nifedipine,27612.39,10625.42,482.9736364
Nifedipine,Nifedipine,558035.05,530074.95,41.73818504
Nifedipine,Nifedipine,524167.62,718.79,10.72820896
Nifedipine,Nifedipine,422.22,537327.64,42.45971079
Nifedipine,Nifedipine,50761.03,,
Nifedipine,Nifedipine,67140.67,7571.64,97.07230769
Nifedipine,Nifedipine,44738.77,,
Nifedipine ER,Nifedipine,18915926.19,18958909.08,16.95828887
Nifedipine ER,Nifedipine,204880.44,188080.31,178.4443169
Nifedipine ER,Nifedipine,2071.98,,
Nifedipine ER,Nifedipine,52627.31,,
Nifedipine ER,Nifedipine,17384.27,0.114235426,
Nifedipine ER,Nifedipine,3020847.58,1554170.05,16.11507486
Nifedipine ER,Nifedipine,783.62,-0.439868662,
Nifedipine ER,Nifedipine,6269775.44,11238085.73,16.65365425
Nifedipine ER,Nifedipine,488500.7,571273.65,14.07875521
Nifedipine ER,Nifedipine,827234.66,9792.17,16.79617496
Nifedipine ER,Nifedipine,588.17,,
Nifedipine ER,Nifedipine,2276769.68,479546.29,20.02866349
Nifedipine ER,Nifedipine,34899.96,175702.57,275.8282104
Nifedipine ER,Nifedipine,5774849.84,3055998.81,16.07506686
Niferex,"Iron Ag,Ps/C/FA6/B12/Zn/Sa/Sto",237401.76,242726.76,496.3737423
Niferex,"Iron Ag,Ps/C/FA6/B12/Zn/Sa/Sto",237401.76,242726.76,496.3737423
Nikki,Ethinyl Estradiol/Drospirenone,2031981.47,2109016.86,28.58482346
Nikki,Ethinyl Estradiol/Drospirenone,2031981.47,2109016.86,28.58482346
Nilutamide,Nilutamide,301428.11,69985.95,3332.664286
Nilutamide,Nilutamide,301428.11,69985.95,3332.664286
Nimbex,Cisatracurium Besylate,189729.62,9706.89,40.7852521
Nimbex,Cisatracurium Besylate,189729.62,9706.89,40.7852521
Nimodipine,Nimodipine,298900.33,233381.84,264.3055946
Nimodipine,Nimodipine,180376.82,194357.54,294.9279818
Nimodipine,Nimodipine,118523.51,39024.3,174.215625
Ninlaro,Ixazomib Citrate,16416263.05,13214519.33,12090.13662
Ninlaro,Ixazomib Citrate,16416263.05,13214519.33,12090.13662
Nipent,Pentostatin,227590.34,113636.34,2417.794468
Nipent,Pentostatin,227590.34,113636.34,2417.794468
Nisoldipine,Nisoldipine,176510.09,139800.89,296.8171762
Nisoldipine,Nisoldipine,29033.44,55197.61,358.426039
Nisoldipine,Nisoldipine,147476.65,84603.28,266.8873186
Nitazoxanide,Nitazoxanide,33223.23,0.016869131,
Nitazoxanide,Nitazoxanide,511225.74,,
Nitazoxanide,Nitazoxanide,33223.23,-0.352432992,
Nitisinone,Nitisinone,933210.7,-0.063663778,
